Time,T1,T2,T4,T5,DP1,FW_Freq,SW_Freq,FW_Count,SW_Count,Efficiency,Engine_Load
2025-03-14 09:38:05,24.97784828669897,30.448562124131563,36.01755628890083,27.737775287249434,1.5,40.020654457530384,58.0,2,2,0.75,75.0
2025-03-14 09:38:06,24.97812030992242,30.46190351395788,36.04420183400037,27.744640690941907,1.5,40.05200215764749,56.0,2,2,0.75,75.0
2025-03-14 09:38:06,25.007834318743548,30.0588221280073,36.0866918911974,27.77754871185701,1.5,40.10199046023223,54.0,2,2,0.75,75.0
2025-03-14 09:38:07,24.954265626219396,30.19954570652937,36.053865691734664,27.72916564259821,1.5,40.06337140204078,52.0,2,2,0.75,75.0
2025-03-14 09:38:07,24.893636230360126,30.403316957960836,36.122326835250114,27.700808881582624,1.5,40.14391392382366,50.0,2,2,0.75,75.0
2025-03-14 09:38:08,24.947792865727187,30.632730226084725,36.115303789449435,27.73967059665775,1.5,40.13565151699933,48.0,2,2,0.75,75.0
2025-03-14 09:38:08,24.89464921570797,30.85908867017057,36.13797455389895,27.705480550255714,1.5,40.162323004587,46.0,2,2,0.75,75.0
2025-03-14 09:38:09,24.823526005253292,31.047883167149255,36.089799167445896,27.640094295801443,1.5,40.10564607934811,44.0,2,2,0.75,75.0
2025-03-14 09:38:09,24.87721451626375,31.344499600776206,36.08799539861451,27.67990973685144,1.5,40.10352399837001,42.0,2,2,0.75,75.0
2025-03-14 09:38:10,24.852898519296794,31.602087287606466,36.05949117757875,27.65454668386728,1.5,40.06998962068088,40.0,2,2,0.75,75.0
2025-03-14 09:38:10,24.87153993661635,31.9375917561334,36.07155026786155,27.67154251942765,1.5,40.084176785719464,38.0,2,2,0.75,75.0
2025-03-14 09:38:11,24.878232892668997,32.32735668348467,36.13259293184268,27.69182290246242,1.5,40.1559916845208,36.0,2,2,0.75,75.0
2025-03-14 09:38:11,24.934051017160805,32.72731438507541,36.11567368580317,27.7294566843214,1.5,40.1360866891802,35.0,2,2,0.75,75.0
2025-03-14 09:38:12,24.908891929082035,33.11354443330961,36.04125055876283,27.691981586502234,1.5,40.048530069132745,35.0,2,2,0.75,75.0
