Time,T1,T2,T4,T5,DP1,FW_Freq,SW_Freq,FW_Count,SW_Count,Efficiency,Engine_Load
2025-03-14 09:43:29,24.990226293800298,30.447757046061096,36.003331294055876,27.743502543864192,1.5,40.0039191694775,58.0,2,2,0.75,75.0
2025-03-14 09:43:30,24.998218776073816,30.450138044784065,36,27.748664082055363,1.5,40.0,56.0,2,2,0.75,75.0
2025-03-14 09:43:30,25.05827757749862,30.044657772194643,36,27.793708183123968,1.5,40.0,54.0,2,2,0.75,75.0
2025-03-14 09:43:31,25.024935084860214,30.223012538449247,36.038949327607,27.77843864554691,1.5,40.045822738361174,52.0,2,2,0.75,75.0
2025-03-14 09:43:31,24.929053694809234,30.34751684580504,36,27.696790271106927,1.5,40.0,50.0,2,2,0.75,75.0
2025-03-14 09:43:32,24.84305346724933,30.525957107931152,36.01146136039729,27.63515544053632,1.5,40.01348395340858,48.0,2,2,0.75,75.0
2025-03-14 09:43:32,24.85279100521243,30.76421507317876,36.03627138480912,27.648661100111603,1.5,40.04267221742249,46.0,2,2,0.75,75.0
2025-03-14 09:43:33,24.790329169881215,30.97195231733859,36.013414055822814,27.596100391366615,1.5,40.015781242144485,44.0,2,2,0.75,75.0
2025-03-14 09:43:33,24.78280727523035,31.27286942213814,36.06668799839034,27.60377745602035,1.5,40.07845646869452,42.0,2,2,0.75,75.0
2025-03-14 09:43:34,24.86757187919997,31.625534796095188,36.113933199664906,27.679162209316203,1.5,40.1340390584293,42.0,2,2,0.75,75.0
2025-03-14 09:43:34,24.897088006514643,32.0087729538679,36.176479315054536,27.716935833649615,1.5,40.20762272359357,40.0,2,2,0.75,75.0
2025-03-14 09:43:35,15.152394530318942,32.2549775520644,42.2401475143451,21.924332776325482,1.5,47.34135001687658,38.0,2,2,0.75,75.0
2025-03-14 09:43:35,15.202821308558043,35.43147217456329,42.17435579656504,23.743479166726498,1.5,47.263947995958866,38.0,2,2,0.75,75.0
2025-03-14 09:43:36,15.206036986060715,35.427903783724666,42.16852604961265,23.74383056984067,1.5,47.257089470132534,36.0,2,2,0.75,75.0
2025-03-14 09:43:36,15.208490486001384,35.39767815457897,42.12740737743817,23.7023622192327,1.5,47.20871456169196,35.0,2,2,0.75,75.0
2025-03-14 09:43:37,15.272108699734492,35.36144553791641,42.05789115064372,24.686394127167354,1.5,47.1269307654632,35.0,2,2,0.75,75.0
2025-03-14 09:43:37,15.268251414169322,35.49227526211301,42.233616544760906,25.258452612669892,1.5,47.33366652324813,35.0,2,2,0.75,75.0
2025-03-14 09:43:38,15.19468591289282,35.45760732006888,42.21191445579424,25.204101608260277,1.5,47.308134653875584,35.0,2,2,0.75,75.0
2025-03-14 09:43:38,15.23429886446157,35.49555819839688,42.24931130970865,25.243378924193994,1.5,47.352130952598415,35.0,2,2,0.75,75.0
2025-03-14 09:43:39,15.174928711885174,35.456666115435596,42.217245249952406,25.18493769719517,1.5,47.31440617641459,35.0,2,2,0.75,75.0
2025-03-14 09:43:39,15.190235585270939,35.37468625917978,42.10283648381606,25.155389174849137,1.5,47.1798076280189,35.0,2,2,0.75,75.0
2025-03-14 09:43:40,15.075363594137965,35.360939793507214,42.1227985266303,25.090443308004616,1.5,47.20329238427094,35.0,2,2,0.75,75.0
2025-03-14 09:43:40,15.015936940164694,35.32348270968604,42.09266463285982,24.992297503301465,1.5,47.16784074454097,35.0,2,2,0.75,75.0
2025-03-14 09:43:41,14.967374450385615,35.29337811605733,42.06871267128124,24.961318279023985,1.5,47.139661966213225,35.0,2,2,0.75,75.0
2025-03-14 09:43:41,15.169178863076054,35.53102489780687,42.318306909383814,25.234061649086016,1.5,47.4333022463339,35.0,2,2,0.75,75.0
2025-03-14 09:43:42,15.183985759693465,35.549696029487315,42.3382661194186,25.25077864132544,1.5,47.45678366990423,35.0,2,2,0.75,75.0
2025-03-14 09:43:42,15.225077656432326,35.613298648781196,42.40937231289748,25.332822431945058,1.5,47.54043801517351,35.0,2,2,0.75,75.0
2025-03-14 09:43:43,15.28532239372166,35.564869088235,42.32471798640612,25.347594741116772,1.5,47.44084468988955,35.0,2,2,0.75,75.0
2025-03-14 09:43:43,15.141539800999581,35.467414389194836,42.24270591859325,25.176083471102924,1.5,47.34435990422735,35.0,2,2,0.75,75.0
2025-03-14 09:43:44,15.167551970687407,35.50731268764266,42.287232926627745,25.20895098986054,1.5,47.39674461956205,35.0,2,2,0.75,75.0
2025-03-14 09:43:44,15.274933291939513,35.53439924135852,42.28755455783153,25.28696810407886,1.5,47.39712300921356,35.0,2,2,0.75,75.0
2025-03-14 09:43:45,15.18816671077506,35.48152835946,42.24598224235499,25.23577359651207,1.5,47.34821440277058,35.0,2,2,0.75,75.0
2025-03-14 09:43:45,15.178341860537987,35.4411647748035,42.19543907955866,25.196113678643812,1.5,47.28875185830431,35.0,2,2,0.75,75.0
2025-03-14 09:43:46,15.235057968495559,35.45607082436053,42.19640844298219,25.23215924002797,1.5,47.2898922858614,35.0,2,2,0.75,75.0
2025-03-14 09:43:46,15.153477599830643,35.420249937457726,42.175840716666755,25.149124527646926,1.5,47.265694960784415,35.0,2,2,0.75,75.0
2025-03-14 09:43:47,15.153001250412833,35.44987925115781,42.21550525140614,25.163907623069782,1.5,47.31235911930134,35.0,2,2,0.75,75.0
2025-03-14 09:43:47,15.189565348143923,35.49004044245837,42.256865473896525,25.229417251756225,1.5,47.36101820458415,35.0,2,2,0.75,75.0
2025-03-14 09:43:48,15.148343697910303,35.44958210365251,42.21666157223325,25.18857310666253,1.5,47.313719496745,35.0,2,2,0.75,75.0
2025-03-14 09:43:48,15.215608906151884,35.498422615873395,42.2593605191139,25.245168469504307,1.5,47.3639535518987,35.0,2,2,0.75,75.0
2025-03-14 09:43:49,15.20237476489131,35.50252389703143,42.26924027441147,25.22348311425213,1.5,47.37557679342526,35.0,2,2,0.75,75.0
2025-03-14 09:43:49,15.098092212432356,35.42713011151407,42.20347607787464,25.106219396434398,1.5,47.29820715044075,35.0,2,2,0.75,75.0
2025-03-14 09:43:50,15.038514123391547,35.40070588521027,42.18810313914985,25.062963185318168,1.5,47.280121340176294,35.0,2,2,0.75,75.0
2025-03-14 09:43:50,15.06670148804803,35.40880834555777,42.189510631394356,25.10292010903691,1.5,47.28177721340512,35.0,2,2,0.75,75.0
2025-03-14 09:43:51,15.1127649593431,35.4113894249724,42.177597580182166,25.121008531014123,1.5,47.26776185903784,35.0,2,2,0.75,75.0
2025-03-14 09:43:51,15.172252162295575,35.45906016690188,42.22132950177065,25.16999956031584,1.5,47.3192111785537,35.0,2,2,0.75,75.0
2025-03-14 09:43:52,15.069265009045475,35.46611707200845,42.26506775966278,25.121244334427267,1.5,47.370667952544444,35.0,2,2,0.75,75.0
2025-03-14 09:43:52,15.181565035170891,35.49033964977445,42.25993118797564,25.20891043253138,1.5,47.364624927030164,35.0,2,2,0.75,75.0
2025-03-14 09:43:53,15.174080323402793,35.475827198923504,42.243076157430416,25.216471214211616,1.5,47.3447954793299,35.0,2,2,0.75,75.0
2025-03-14 09:43:53,15.178737483733785,35.43322419224913,42.184719761754245,25.16086645616194,1.5,47.27614089618147,35.0,2,2,0.75,75.0
2025-03-14 09:43:54,15.182087209902754,35.445027951616794,42.199341532188136,25.168382629545345,1.5,47.293342979044866,35.0,2,2,0.75,75.0
2025-03-14 09:43:54,15.187295275176291,35.41069674565093,42.15183056914248,25.157019355762184,1.5,47.23744772840292,35.0,2,2,0.75,75.0
2025-03-14 09:43:55,15.194968659622615,35.40847857645416,42.14631521539801,25.165994932419984,1.5,47.23095907693884,35.0,2,2,0.75,75.0
2025-03-14 09:43:55,15.256250383069462,35.49730300593303,42.24432054688755,25.270820058129917,1.5,47.34625946692653,35.0,2,2,0.75,75.0
2025-03-14 09:43:56,15.310087425283834,35.518833450540384,42.255082125625904,25.308672918161285,1.5,47.35892014779518,35.0,2,2,0.75,75.0
2025-03-14 09:43:56,15.35435524656229,35.55420042832244,42.28748215557582,25.33760611138891,1.5,47.397037830089204,35.0,2,2,0.75,75.0
2025-03-14 09:43:57,15.335448151355113,35.623511299413806,42.38619901543338,25.366849542308888,1.5,47.51317531227456,35.0,2,2,0.75,75.0
2025-03-14 09:43:57,15.124197831021876,35.546851852952486,42.35440319359602,25.235738546500606,1.5,47.475768463054145,35.0,2,2,0.75,75.0
2025-03-14 09:43:58,15.084902931210614,35.4619065550384,42.254241096314324,25.173841498183137,1.5,47.357930701546266,35.0,2,2,0.75,75.0
