Time,T1,T2,T4,T5,DP1,FW_Freq,SW_Freq,FW_Count,SW_Count,Efficiency,Engine_Load
2025-03-14 09:42:02,25.003000739602324,30.452550312117687,36,27.752250554701742,1.5,40.0,58.0,2,2,0.75,75.0
2025-03-14 09:42:03,25.029680862137198,30.466009132467136,36,27.7722606466029,1.5,40.0,56.0,2,2,0.75,75.0
2025-03-14 09:42:03,25.033808800089076,30.030850340973632,36,27.775356600066807,1.5,40.0,54.0,2,2,0.75,75.0
2025-03-14 09:42:04,25.070453072881758,30.24492221035848,36.0344445269668,27.81145093640302,1.5,40.04052297290212,52.0,2,2,0.75,75.0
2025-03-14 09:42:04,25.029888846934426,30.432995255517614,36.06945841928878,27.789781240023014,1.5,40.081715787398565,50.0,2,2,0.75,75.0
2025-03-14 09:42:05,25.058877343448156,30.68437369951002,36.115928065125935,27.8231400238676,1.5,40.13638595897169,48.0,2,2,0.75,75.0
2025-03-14 09:42:05,25.02160632882884,30.947468790925523,36.2095460863049,27.818591268197856,1.5,40.24652480741753,46.0,2,2,0.75,75.0
2025-03-14 09:42:06,24.9550765805523,31.142192827875185,36.15373764611797,27.754741846943716,1.5,40.18086781896231,44.0,2,2,0.75,75.0
2025-03-14 09:42:06,25.01021275536131,31.435126331996813,36.1242433397256,27.78872040145238,1.5,40.146168634971296,42.0,2,2,0.75,75.0
2025-03-14 09:42:07,25.083323167397424,31.7575072142809,36.14462885139554,27.848649588396952,1.5,40.1701515898771,42.0,2,2,0.75,75.0
2025-03-14 09:42:07,25.132332112917886,32.05751897158264,36.09740527568426,27.87360040360948,1.5,40.11459444198148,40.0,2,2,0.75,75.0
2025-03-14 09:42:08,25.15931007236907,32.05823180621841,36.076274356969634,27.888551143519212,1.5,40.089734537611335,38.0,2,2,0.75,75.0
2025-03-14 09:42:08,25.075979454079977,32.385171016863396,36.106646640409714,27.83364625066241,1.5,40.125466635776135,38.0,2,2,0.75,75.0
2025-03-14 09:42:09,25.053655751241955,32.80973159409067,36.18037973966866,27.83533674834863,1.5,40.212211458433714,36.0,2,2,0.75,75.0
2025-03-14 09:42:09,24.991228389560987,32.82522253468134,36.21972455208862,27.798352430192896,1.5,40.25849947304544,35.0,2,2,0.75,75.0
2025-03-14 09:42:10,24.94346725582041,33.19229020749347,36.12011020313479,27.737627992649003,1.5,40.14130612133505,35.0,2,2,0.75,75.0
