Time,T1,T2,T4,T5,DP1,FW_Freq,SW_Freq,FW_Count,SW_Count,Efficiency,Engine_Load
2025-03-14 09:36:31,24.986049512149,30.443999244756625,36,27.73953713411175,1.5,40.0,58.0,2,2,0.75,75.0
2025-03-14 09:36:31,25.0701352722014,30.48641640895867,36,27.802601454151052,1.5,40.0,56.0,2,2,0.75,75.0
2025-03-14 09:36:32,25.060055902230367,30.05712353691816,36.0263043659509,27.8016180181605,1.5,40.03094631288341,54.0,2,2,0.75,75.0
2025-03-14 09:36:32,24.970944870063402,30.17612088870421,36,27.72820865254755,1.5,40.0,54.0,2,2,0.75,75.0
2025-03-14 09:36:33,24.96922684102653,30.38241583204701,36.020846866347206,27.732131847356698,1.5,40.02452572511436,52.0,2,2,0.75,75.0
2025-03-14 09:36:33,25.026864814961417,30.39745618194778,36,27.770148611221064,1.5,40.0,50.0,2,2,0.75,75.0
2025-03-14 09:36:34,25.044032923729638,30.615873959900135,36,27.783024692797227,1.5,40.0,48.0,2,2,0.75,75.0
2025-03-14 09:36:34,25.016470658788528,30.822460901350567,36.00048689840848,27.762474718693518,1.5,40.00057282165704,46.0,2,2,0.75,75.0
2025-03-14 09:36:35,24.980724694098814,31.05275132567533,36.008547147903336,27.737680307549944,1.5,40.01005546812157,44.0,2,2,0.75,75.0
2025-03-14 09:36:35,25.012128527389073,31.367281119729345,36.07307919941894,27.77736619539654,1.5,40.08597552872817,42.0,2,2,0.75,75.0
2025-03-14 09:36:36,25.115922988377292,31.68698042444202,36.05280779684856,27.850144190495108,1.5,40.062126819821835,42.0,2,2,0.75,75.0
2025-03-14 09:36:36,25.143872628297494,32.03701626375073,36.074598760285795,27.87655416129457,1.5,40.08776324739505,40.0,2,2,0.75,75.0
2025-03-14 09:36:37,25.12353112479263,32.06662201990432,36.1400147056534,27.877652020007822,1.5,40.164723183121644,38.0,2,2,0.75,75.0
2025-03-14 09:36:37,25.05094368815736,32.3665075002164,36.09861694232865,27.812862001700182,1.5,40.116019932151346,38.0,2,2,0.75,75.0
2025-03-14 09:36:38,25.151254885772797,32.80113460184182,36.10514239630438,27.889726763405694,1.5,40.12369693682868,38.0,2,2,0.75,75.0
2025-03-14 09:36:38,25.18474164492294,32.796181819882364,36.096819303802,27.912761059642705,1.5,40.11390506329647,36.0,2,2,0.75,75.0
2025-03-14 09:36:39,25.20637497407835,32.800264316566256,36.09120799749374,27.927583229932196,1.5,40.10730352646323,35.0,2,2,0.75,75.0
2025-03-14 09:36:39,25.214499914715176,33.24151700626391,36.11726357136714,27.940190828878166,1.5,40.13795714278487,35.0,2,2,0.75,75.0
2025-03-14 09:36:40,25.277094230628986,33.495959235018766,36.235580903148694,28.094303707922826,1.5,40.27715400370435,35.0,2,2,0.75,75.0
2025-03-14 09:36:40,25.26083712728041,33.52984541942461,36.28618151680601,28.10148987603495,1.5,40.336684137418835,35.0,2,2,0.75,75.0
2025-03-14 09:36:41,25.299565312687488,33.50269937198355,36.237077391748905,28.145649039731953,1.5,40.27891457852812,35.0,2,2,0.75,75.0
2025-03-14 09:36:41,25.33058273152324,33.533222003254984,36.26743509383223,28.188435653123744,1.5,40.31462952215557,35.0,2,2,0.75,75.0
2025-03-14 09:36:42,25.32281919484294,33.49081450451395,36.21347960773762,28.15706366346615,1.5,40.251152479691314,35.0,2,2,0.75,75.0
2025-03-14 09:36:42,25.358065368939986,33.52899877994288,36.25264325027718,28.20046912961457,1.5,40.297227353267274,35.0,2,2,0.75,75.0
2025-03-14 09:36:43,25.383575043249515,33.515830178997454,36.22658189091344,28.199885517911333,1.5,40.2665669304864,35.0,2,2,0.75,75.0
2025-03-14 09:36:43,25.36921925104704,33.5155646492413,36.231013115306055,28.19960280662432,1.5,40.27178013565418,35.0,2,2,0.75,75.0
2025-03-14 09:36:44,25.323153355972355,33.53441950084745,36.27150821580582,28.16992897140066,1.5,40.31942143035978,35.0,2,2,0.75,75.0
2025-03-14 09:36:44,25.311374645251533,33.552292669764974,36.29926534460279,28.169482854567544,1.5,40.35207687600328,35.0,2,2,0.75,75.0
2025-03-14 09:36:45,25.357789626634684,33.55146918686746,36.28269570694505,28.209065691742357,1.5,40.33258318464124,35.0,2,2,0.75,75.0
2025-03-14 09:36:45,25.37552990890986,33.51682112256408,36.23058486044882,28.215067540758,1.5,40.27127630641038,35.0,2,2,0.75,75.0
2025-03-14 09:36:46,25.400707235708182,33.59859433105075,36.3312233628316,28.256083484241287,1.5,40.38967454450776,35.0,2,2,0.75,75.0
2025-03-14 09:36:46,25.361446217118697,33.60808075218539,36.35695893054095,28.221435240467752,1.5,40.41995168298935,35.0,2,2,0.75,75.0
2025-03-14 09:36:47,25.438501302048902,33.692126243093256,36.44333455677471,28.32478332467017,1.5,40.52157006679377,35.0,2,2,0.75,75.0
2025-03-14 09:36:47,25.45048976205131,33.69774406039567,36.44682882651046,28.340620601218184,1.5,40.52568097236525,35.0,2,2,0.75,75.0
2025-03-14 09:36:48,25.458546215199085,33.68983572316569,36.43359889248789,28.363371500590524,1.5,40.5101163441034,35.0,2,2,0.75,75.0
2025-03-14 09:36:48,25.427687287815843,33.69162942652122,36.44627680608968,28.34485758679856,1.5,40.525031536576094,35.0,2,2,0.75,75.0
2025-03-14 09:36:49,25.484544125531396,33.68320366968297,36.41609018440016,28.375581574468818,1.5,40.48951786400019,35.0,2,2,0.75,75.0
2025-03-14 09:36:49,25.521588084522122,33.66088303298832,36.373981349143726,28.394630073178316,1.5,40.43997805781615,35.0,2,2,0.75,75.0
2025-03-14 09:36:50,25.412232475874827,33.657672185795974,36.406152089103024,28.31565185908954,1.5,40.477825987180026,35.0,2,2,0.75,75.0
2025-03-14 09:36:50,25.513436512393646,33.66520406223997,36.38245991218875,28.374073219867263,1.5,40.44995283786912,35.0,2,2,0.75,75.0
2025-03-14 09:36:51,25.54205315244282,33.659469015028485,36.36527430255704,28.398091604728204,1.5,40.42973447359652,35.0,2,2,0.75,75.0
2025-03-14 09:36:51,25.55280257394014,33.63209552112438,36.32519317018579,28.38996360519878,1.5,40.38258020021858,35.0,2,2,0.75,75.0
2025-03-14 09:36:52,25.506126960630073,33.58312124491213,36.27545267300615,28.33851361091327,1.5,40.32406196824253,35.0,2,2,0.75,75.0
2025-03-14 09:36:52,25.540149193856514,33.57416323258651,36.25216791216317,28.348245262449623,1.5,40.29666813195667,35.0,2,2,0.75,75.0
2025-03-14 09:36:53,25.521872464422167,33.548025280598466,36.22340955265723,28.31576189213135,1.5,40.26283476783203,35.0,2,2,0.75,75.0
2025-03-14 09:36:53,25.44176294503273,33.5489757206965,36.251379979251084,28.25843925773568,1.5,40.295741152060096,35.0,2,2,0.75,75.0
2025-03-14 09:36:54,25.429544767528764,33.527577713705526,36.226922029097786,28.236322783406298,1.5,40.266967093056216,35.0,2,2,0.75,75.0
2025-03-14 09:36:54,25.502575495742068,33.492116799949,36.155297234684646,28.278188188210827,1.5,40.18270262904076,35.0,2,2,0.75,75.0
2025-03-14 09:36:55,25.49598490544497,33.442319082137004,36.091097141034346,28.250988791251075,1.5,40.10717310709923,35.0,2,2,0.75,75.0
2025-03-14 09:36:55,25.512918550401356,33.4373184024155,36.078785019753546,28.243922192845666,1.5,40.092688258533585,35.0,2,2,0.75,75.0
2025-03-14 09:36:56,25.41897986176583,33.41334135824933,36.078128523743835,28.15920972579947,1.5,40.091915910286865,35.0,2,2,0.75,75.0
2025-03-14 09:36:56,25.383682446672267,33.4235391556406,36.103491391963374,28.13662945874487,1.5,40.12175457878044,35.0,2,2,0.75,75.0
2025-03-14 09:36:57,25.43853275178369,33.45325321819716,36.12482670700165,28.182719804243618,1.5,40.14685494941371,35.0,2,2,0.75,75.0
2025-03-14 09:36:57,25.465606652154364,33.486595266299645,36.1602581376814,28.217851064750114,1.5,40.188538985507535,35.0,2,2,0.75,75.0
2025-03-14 09:36:58,25.573692771481703,33.48029629089978,36.115830797372475,28.291583078161235,1.5,40.136271526320556,35.0,2,2,0.75,75.0
2025-03-14 09:36:58,25.56465206621264,33.458716096350464,36.09007077306307,28.286334464053333,1.5,40.10596561536832,35.0,2,2,0.75,75.0
2025-03-14 09:36:59,25.539616516497887,33.46944301689155,36.11271851702278,28.263420495030662,1.5,40.132610020026796,35.0,2,2,0.75,75.0
2025-03-14 09:36:59,25.495087261012163,33.506107688250744,36.176447830663605,28.240788396159715,1.5,40.20758568313365,35.0,2,2,0.75,75.0
2025-03-14 09:37:00,25.495262382636255,33.53261246920953,36.21172916473396,28.255273630854884,1.5,40.24909313498113,35.0,2,2,0.75,75.0
2025-03-14 09:37:00,25.42037131200745,33.481536503424934,36.16859156723076,28.203441101894324,1.5,40.19834302027149,35.0,2,2,0.75,75.0
2025-03-14 09:37:01,25.419757735586206,33.55887798391,36.2719180666846,28.238034659447038,1.5,40.319903607864234,35.0,2,2,0.75,75.0
2025-03-14 09:37:01,25.342584119036694,33.533499116619026,36.26380411581314,28.16858838861818,1.5,40.31035778330957,35.0,2,2,0.75,75.0
2025-03-14 09:37:02,25.27631633962972,33.502101093146635,36.24402934431894,28.13886145368867,1.5,40.28709334625758,35.0,2,2,0.75,75.0
2025-03-14 09:37:02,25.331060585777248,33.52677976875575,36.25868616308192,28.181230628455317,1.5,40.304336662449316,35.0,2,2,0.75,75.0
2025-03-14 09:37:03,25.412072340095563,33.54024323041875,36.249633527193154,28.234125554104196,1.5,40.29368650258018,35.0,2,2,0.75,75.0
