Time,T1,T2,T4,T5,DP1,FW_Freq,SW_Freq,FW_Count,SW_Count,Efficiency,Engine_Load
2025-03-14 09:30:49,25.029956085003406,30.49982273462256,36.06795449201142,27.78945568675541,1.5,40.079946461189905,58.0,2,2,0.75,75.0
2025-03-14 09:30:50,25.011331742925684,30.493335378526957,36.07382216052884,27.776954347326473,1.5,40.086849600622166,56.0,2,2,0.75,75.0
2025-03-14 09:30:50,25.04506882831506,30.060625921926686,36.029938053221926,27.791286134541778,1.5,40.03522123908462,54.0,2,2,0.75,75.0
2025-03-14 09:30:51,25.146124612342234,30.29813807910039,36.038884778745924,27.869314653943157,1.5,40.04574679852462,52.0,2,2,0.75,75.0
2025-03-14 09:30:51,25.148839421657005,30.48457078632075,36.041157996636805,27.871919065401954,1.5,40.04842117251389,50.0,2,2,0.75,75.0
2025-03-14 09:30:52,25.16273528967281,30.70420932707119,36.053217278235714,27.885355786813534,1.5,40.06260856263025,48.0,2,2,0.75,75.0
2025-03-14 09:30:52,25.117595526129026,30.9278901929047,36.096464813203184,27.862312847897567,1.5,40.11348801553316,46.0,2,2,0.75,75.0
2025-03-14 09:30:53,25.15639411615763,31.227491996148224,36.16529850874357,27.908620214304115,1.5,40.19446883381596,44.0,2,2,0.75,75.0
2025-03-14 09:30:53,25.174452241370044,31.500066308549734,36.15300132354679,27.91908951191423,1.5,40.18000155711387,42.0,2,2,0.75,75.0
2025-03-14 09:30:54,25.247367320401448,31.836862315316715,36.1646201153559,27.97668051914006,1.5,40.19367072394812,40.0,2,2,0.75,75.0
2025-03-14 09:30:54,25.231325927332044,32.13043693073449,36.14591339140111,27.95997279334931,1.5,40.17166281341307,38.0,2,2,0.75,75.0
2025-03-14 09:30:55,25.22533959432272,32.473021017351016,36.141659845227615,27.954419657048945,1.5,40.16665864144425,36.0,2,2,0.75,75.0
2025-03-14 09:30:55,25.20456311031395,32.88260062416465,36.19687062004892,27.95263998774769,1.5,40.2316124941752,35.0,2,2,0.75,75.0
2025-03-14 09:30:56,25.20759623538333,33.272563952249385,36.147519615236995,27.942577080346748,1.5,40.17355248851411,35.0,2,2,0.75,75.0
2025-03-14 09:30:56,25.151998395253774,33.41370210739176,36.16760334477108,28.00917815079599,1.5,40.19718040561304,35.0,2,2,0.75,75.0
2025-03-14 09:30:57,15.130310327803457,35.43918622050227,42.20881151806854,25.137090448986854,1.5,47.30448413890417,35.0,2,2,0.75,75.0
2025-03-14 09:30:57,15.072465307397161,35.445648124361774,42.23670906334998,25.11093134043493,1.5,47.337304780411735,35.0,2,2,0.75,75.0
2025-03-14 09:30:58,15.036202994745235,35.37144675029684,42.14986133548071,25.07130206713443,1.5,47.23513098291848,35.0,2,2,0.75,75.0
2025-03-14 09:30:58,15.048137002779644,35.435818097866694,42.23171179622904,25.120984724241975,1.5,47.331425642622406,35.0,2,2,0.75,75.0
