Time,T1,T2,T4,T5,DP1,FW_Freq,SW_Freq,FW_Count,SW_Count,Efficiency,Engine_Load
2025-03-14 15:26:44,22.256953461677213,36.00519120713508,40.5879371222877,28.52188334508351,1.5,45.39757308504435,35.0,2,2,0.75,75.0
2025-03-14 15:26:45,22.319482475999486,35.939314490999934,40.47925849600008,28.541033053887652,1.5,45.26971587764715,35.0,2,2,0.75,75.0
2025-03-14 15:26:45,22.273475528082873,35.94293148856628,40.49941680872742,28.536894709122443,1.5,45.29343153967932,35.0,2,2,0.75,75.0
2025-03-14 15:26:46,22.34097506243197,35.92330370611887,40.45074658734785,28.530901115392126,1.5,45.236172455703354,35.0,2,2,0.75,75.0
2025-03-14 15:26:46,22.332841240028774,35.97923502755047,40.528032956724374,28.558234618888925,1.5,45.327097596146324,35.0,2,2,0.75,75.0
2025-03-14 15:26:47,22.29357641665253,35.96556339819212,40.52289239203865,28.515465681450536,1.5,45.32104987298665,35.0,2,2,0.75,75.0
2025-03-14 15:26:47,22.356325201252652,35.98006789412804,40.52131545841984,28.58026094306265,1.5,45.31919465696452,35.0,2,2,0.75,75.0
2025-03-14 15:26:48,22.33346683265214,35.945347887444704,40.48264157237556,28.550391598364822,1.5,45.273695967500664,35.0,2,2,0.75,75.0
2025-03-14 15:26:48,22.271054244273405,35.896570191416345,40.43840884046399,28.493717489014458,1.5,45.2216574593694,35.0,2,2,0.75,75.0
2025-03-14 15:26:49,22.269067862975557,35.95387748557541,40.5154806931087,28.50675376145,1.5,45.312330227186706,35.0,2,2,0.75,75.0
2025-03-14 15:26:49,22.318040097370567,35.91924897074914,40.45298526187533,28.503885321186054,1.5,45.23880619044156,35.0,2,2,0.75,75.0
2025-03-14 15:26:50,22.22980850380734,35.932071584653464,40.49949261160217,28.485701834859455,1.5,45.29352071953197,35.0,2,2,0.75,75.0
2025-03-14 15:26:50,22.282100199560873,35.917350256666325,40.462433609034804,28.487968289278577,1.5,45.24992189298212,35.0,2,2,0.75,75.0
